id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
54,Gomes,55,0.0,111,45,a,100.0
55,Watkins,78,2.6,0,3670,u,0.0
56,Abraham,55,0.2,551,463,a,100.0
160,Garnacho,58,0.3,164,838,a,
166,N.Jackson,65,1.3,10140,1890,a,
582,Madjo,54,0.2,47,583,i,0.0
596,Ruggeri,45,0.1,172,107,a,
597,Suzuki,50,1.9,4876,1834,a,
606,Rowe,40,0.2,96,264,a,
607,Lynch,45,0.1,0,194,u,0.0
611,Wan-Bissaka,45,0.2,456,363,a,
618,Goretzka,59,0.0,4,143,i,0.0
630,Harwood-Bellis,45,0.0,60,56,a,
631,Mbaye,60,0.1,312,454,a,
667,Wright,40,0.0,582,41,a,
57,Petrović,45,3.0,1847,3328,a,
58,Forster,40,3.5,2819,1657,a,
59,Dennis,40,0.1,0,170,u,0.0
60,Hill,55,0.8,691,880,a,
61,Truffert,55,3.1,1433,2986,a,
62,Diakité,50,0.2,185,233,a,
63,Milosavljević,49,0.0,6,11,i,0.0
64,Smith,45,0.1,125,112,a,
65,J.Araujo,44,0.0,11,16,i,0.0
66,Soler,40,0.3,248,276,a,100.0
67,Rayan,63,1.6,1110,2683,a,
68,Tavernier,61,6.6,32234,9232,a,
69,Scott,61,5.8,7187,10317,a,
70,Kluivert,60,1.0,1848,1565,a,
71,Cook,50,0.2,84,316,a,
72,Gannon-Doak,49,0.1,35,87,a,
73,Adams,50,0.3,264,478,a,100.0
74,Brooks,50,0.1,49,90,a,100.0
75,Christie,50,0.0,63,61,a,100.0
76,Tóth.A,49,0.0,6,18,a,
77,Adli,49,0.0,9,29,i,0.0
78,Kroupi.Jr,74,0.2,57,236,i,0.0
79,Evanilson,60,3.3,6070,4452,a,
80,Enes Ünal,55,0.0,0,11,u,0.0
81,Rodríguez,60,0.1,240,144,a,100.0
566,Silva,50,0.4,1031,570,a,
573,Sanchez,44,0.2,52,93,a,
608,Jebbison,50,0.1,250,231,a,
615,Di Gregorio,45,0.0,63,46,a,
82,Kelleher,50,6.1,7753,3232,a,
83,Valdimarsson,45,0.1,81,100,a,
84,Collins,54,1.0,37,3013,i,0.0
85,Van den Berg,49,0.1,15,85,i,0.0
86,Lewis-Potter,55,1.7,1381,4619,a,
87,Ajer,45,4.0,4505,6129,a,
88,Kayode,46,7.7,5363,6232,a,
89,Henry,44,0.2,51,179,a,
90,Hickey,45,0.1,55,71,a,
92,Ji-soo,44,0.0,29,31,a,
93,Schuster,45,0.2,8541,492,a,
94,Schade,61,8.7,118298,5298,a,
95,O.Dango,63,0.5,229,1345,a,
96,Damsgaard,54,0.4,533,681,a,
97,Jensen,54,0.1,6,194,i,0.0
98,Janelt,50,2.5,7566,6243,a,
99,Milambo,50,0.0,2,3,i,0.0
100,Carvalho,50,0.0,254,51,a,100.0
102,Yarmoliuk,48,0.7,401,987,a,
103,Dasilva,49,0.0,3,28,i,0.0
105,Anthony,59,0.1,837,174,a,
106,Thiago,78,9.0,18878,9899,a,
107,Furo,45,0.9,205,3028,i,0.0
108,Wilson,54,0.3,370,785,a,
565,M.Sangaré,56,10.6,2594,66411,a,
620,Diouf,45,0.1,153,242,a,
657,Nunes,45,0.0,104,71,a,
660,Fredrick,40,0.0,149,17,a,
661,Balcombe,40,0.0,1338,137,a,
109,Verbruggen,45,21.7,21047,21115,a,
111,Steele,40,4.2,2663,4735,a,
113,F.Kadıoğlu,44,1.6,1214,2383,a,100.0
114,Boscagli,45,0.3,616,217,a,
115,De Cuyper,49,25.9,91082,5139,a,
116,Dunk,45,1.5,3378,2048,a,
117,Coppola,45,0.0,22,27,a,
118,Igor,45,0.0,0,99,u,0.0
119,Costinha,45,0.0,37,37,a,
120,Svoboda,50,0.1,269,124,a,
121,Mitoma,59,0.0,32,53,i,0.0
122,Minteh,58,0.0,11,70,i,0.0
123,Hinshelwood,59,0.6,63,2464,i,0.0
124,Groß,58,24.3,324726,3631,a,
125,Georginio,53,0.5,618,1357,a,100.0
126,O'Riley,54,0.1,108,151,a,
127,Gomez,50,4.1,2915,15385,a,
128,Buonanotte,50,0.0,0,2,u,0.0
129,Ayari,54,0.4,575,681,a,100.0
130,Wieffer,49,0.2,9,608,i,0.0
132,Howell,45,0.0,0,71,u,0.0
133,Watson,50,0.0,0,1,u,0.0
134,Oriola,45,0.2,81,411,a,
135,Yohanna,49,0.0,2,134,i,0.0
137,Tzimas,54,0.0,11,12,i,0.0
138,Kostoulas,55,1.9,92796,2046,a,
139,Ferguson,50,0.0,31,79,i,0.0
328,Struijk,49,0.2,193,160,a,100.0
504,Vuskovic,50,3.3,15962,3111,a,
594,David,59,0.2,701,642,a,
600,Osman,50,0.0,19,34,a,
605,Yalcouyé,45,4.0,8862,12983,a,
614,Hadjam,45,0.0,98,77,a,
624,Cozier-Duberry,50,0.0,0,0,u,0.0
639,Andrés,55,0.0,678,63,a,
652,Azeez,55,0.0,7,16,i,0.0
658,Ibrahim,45,0.0,90,56,a,
28,Martinez,50,4.8,1933,7645,a,
40,Rogers,77,40.1,42359,19221,a,
101,Henderson,49,0.0,138,36,a,100.0
136,Welbeck,59,1.0,3211,2884,a,100.0
140,Sánchez,49,0.7,0,1490,u,0.0
141,Jörgensen,50,0.0,0,14,u,0.0
142,James,54,6.3,189,27880,d,75.0
143,Chalobah,55,0.1,0,91,u,0.0
144,Gusto,50,1.0,515,2357,a,
145,Fofana,50,0.2,680,352,a,100.0
146,B.Badiashile,45,0.0,0,13,u,0.0
148,Hato,45,0.9,238,2999,a,
149,Colwill,48,0.9,322,2015,a,
150,M.Sarr,45,0.0,0,54,u,0.0
151,Acheampong,45,0.3,131,615,a,
152,Palestra,53,0.6,46,1274,d,50.0
154,Palmer,97,26.8,14966,34760,a,100.0
156,Neto,65,1.4,1259,3198,a,
157,Estêvão,63,0.7,423,1271,a,
158,Gittens,59,0.0,43,59,a,
159,Caicedo,53,1.1,108,2927,d,50.0
161,Lavia,50,0.2,126,909,a,
163,D.Essugo,45,0.1,0,225,u,0.0
164,Quenda,53,0.0,16,53,a,100.0
165,João Pedro,78,67.7,14535,121543,d,75.0
168,Marc Guiu,50,0.2,0,430,u,0.0
169,Mheuka,45,0.5,1438,891,a,
170,Emegha,50,0.1,20,327,i,0.0
200,Lacroix,59,6.9,1697,9375,a,
560,Penders,44,0.1,63,90,a,
561,Anselmino,45,0.0,26,41,a,100.0
568,Barco,54,0.1,86,144,a,
583,Chavarria,49,0.1,146,150,a,
662,Nicoll-Jazuli,45,0.0,86,7,a,
91,Pinnock,45,0.1,94,79,a,
104,Onyeka,49,0.1,31,147,a,100.0
110,Rushworth,45,0.8,512,2808,a,
171,Dovin,40,1.0,0,1403,u,0.0
172,Wilson,44,0.4,55,167,a,
173,Thomas,40,8.6,5351,10063,a,
174,Kitching,40,0.4,0,509,u,0.0
175,van Ewijk,40,9.3,743,22957,d,75.0
176,Dasilva,40,0.7,961,409,a,
177,Kesler-Hayden,39,0.0,327,101,i,0.0
178,Bidwell,40,0.1,66,71,a,
179,Latibeaudiere,40,0.0,23,33,a,
180,Woolfenden,40,0.1,8,149,i,0.0
181,Brau,40,0.0,0,23,u,0.0
182,Amenda,40,0.6,9,2177,i,0.0
183,Rudoni,49,0.1,198,197,a,100.0
184,Grimes,49,0.1,56,332,a,
185,Sakamoto,48,0.1,41,125,a,
186,Mason-Clark,54,0.1,23,125,a,100.0
187,Eccles,48,0.0,6,40,i,0.0
188,Torp,53,0.1,18,137,a,
189,Shepherd,44,0.3,1685,655,a,
190,Tchaouna,54,0.1,2,113,a,
191,Borges Rodrigues,45,0.1,0,225,u,0.0
192,Andrews,45,0.3,0,654,u,0.0
193,Wright,54,0.1,15,155,i,0.0
194,Thomas-Asante,50,0.7,1394,1549,a,
195,Simms,50,0.7,310,1546,a,
196,Markelo,50,0.0,0,20,u,0.0
197,Bassette,45,0.0,0,53,u,0.0
492,Awoniyi,54,0.4,23,1791,s,0.0
575,Yirenkyi,49,0.1,36,384,a,
584,Hamer,54,0.1,13,101,a,
599,Cherif,50,0.1,162,192,a,
623,Bentley,40,0.6,1525,354,a,
655,Gboho,55,0.0,26,24,a,
656,Mfuni,40,0.1,285,214,a,
42,Guessand,54,0.0,25,55,a,
153,Disasi,45,0.1,6,272,s,0.0
198,Henderson,50,1.4,32,3526,i,0.0
199,Benitez,45,0.1,108,78,a,
202,Richards,50,0.6,280,875,a,
203,Canvot,48,0.2,54,389,a,
204,Mitchell,45,6.0,1914,6045,a,
205,Sosa,45,0.0,0,31,u,0.0
206,Chadi Riad,43,0.0,7,37,i,0.0
207,Mingueza,44,0.1,24,65,a,
208,Sarr,62,0.6,792,539,a,100.0
210,Wharton,55,0.8,288,1279,a,100.0
211,Yeremy,55,0.4,244,918,a,
212,Hughes,44,7.6,2882,13177,a,
213,Lerma,49,0.1,16,88,a,
214,Kamada,50,0.5,994,818,a,
215,Devenny,50,0.0,0,7,u,0.0
216,Esse,50,0.0,0,33,u,0.0
217,M.França,49,0.0,0,47,u,0.0
218,Doucouré,49,0.0,21,68,a,
219,J.Rak-Sakyi,49,0.0,0,1,u,0.0
220,Cardines,45,0.0,0,3,u,0.0
221,Drakes-Thomas,45,0.1,42,128,a,
222,Strand Larsen,60,0.6,1631,821,a,
223,Mateta,63,1.3,50,2528,i,0.0
224,Nketiah,55,0.5,401,762,a,100.0
225,Uche,50,0.0,0,0,u,0.0
241,McNeil,54,0.1,18,112,a,
555,Matthews,40,1.7,353,748,a,
577,Tomiyasu,44,0.3,63,175,a,
588,Khalaili,50,0.3,473,301,a,
595,Gozo,50,0.0,3,21,a,
633,Ahanor,45,0.0,57,16,a,
643,Chilwell,45,0.5,187,599,a,
644,Timber,50,0.0,104,77,a,
647,Osorio,55,0.0,3,19,a,
21,Nørgaard,49,0.0,13,105,i,0.0
209,Johnson,59,0.1,107,229,a,
226,Pickford,55,9.0,7639,3979,a,
227,Travers,50,0.0,57,64,a,
228,King,45,0.0,31,41,a,
229,Tarkowski,61,14.6,49543,4356,a,
230,Branthwaite,55,2.3,4397,1693,a,
231,Keane,48,0.8,128,1129,a,
232,O'Brien,49,0.3,102,331,a,
233,Mykolenko,46,4.2,25200,4169,a,
234,Patterson,45,0.0,0,37,u,0.0
235,Aznou,40,0.1,0,171,u,0.0
236,Dewsbury-Hall,66,6.1,22375,15297,a,
238,Grealish,65,0.4,966,874,a,100.0
239,Garner,60,0.2,523,668,a,100.0
242,George,55,0.9,873,4469,a,
243,Alcaraz,49,0.1,52,112,a,
244,Armstrong,50,0.4,203,1456,a,100.0
245,Dibling,54,0.0,35,45,a,
246,Röhl,49,0.0,4,234,i,0.0
247,Hackney,55,0.2,58,337,a,100.0
248,Beto,54,0.7,0,2310,u,0.0
249,Barry,56,8.0,25377,9462,a,
649,Maitland-Niles,45,1.1,4616,937,a,
654,Graham,45,0.1,67,262,a,
250,Leno,45,3.2,9600,2136,a,
251,Lecomte,40,1.1,914,610,a,
252,McNally,40,0.1,0,196,u,0.0
253,Andersen,50,0.1,846,238,a,100.0
254,Robinson,45,1.4,4730,1401,a,
255,J.Cuenca,45,0.0,22,24,a,
256,Tete,44,0.2,2,497,i,0.0
257,Bassey,45,0.7,655,380,a,
258,Castagne,45,0.9,6214,991,a,
261,Iwobi,54,0.6,393,1065,a,
262,Smith Rowe,54,0.2,83,345,a,
263,Kevin,53,0.0,49,78,a,
264,Bobb,55,0.3,514,467,a,
265,Berge,49,0.3,137,403,a,
266,Cairney,49,0.0,2,6,i,0.0
268,King,55,2.1,25018,4514,a,
269,Sessegnon,44,0.3,12,522,d,75.0
270,Reed,44,1.1,823,1885,a,
271,Muniz,54,0.4,558,556,a,
272,Kusi-Asare,45,5.6,3295,8667,a,
569,Gonzalo,60,3.7,18488,7501,a,
570,Palacios,54,0.2,361,228,a,
580,Charles,50,0.1,92,90,a,
610,De Fougerolles,40,0.1,0,147,u,0.0
626,Zepa,45,0.3,37,654,a,
635,Larsson,50,0.0,24,19,a,
636,Ángel,50,0.0,7,5,a,
650,Affengruber,45,0.0,421,86,a,
240,Iroegbunam,50,0.0,20,42,a,100.0
273,Phillips,40,1.4,767,840,a,
274,Butland,45,0.1,31,91,i,0.0
275,Cartwright,40,0.0,0,9,u,0.0
276,Lo-Tutala,40,0.0,0,24,u,0.0
277,Egan,41,7.1,11048,7916,a,
278,Hughes,39,0.2,547,524,i,0.0
279,Ajayi,42,14.2,18576,15881,a,100.0
280,Coyle,40,0.7,774,533,a,100.0
281,Drameh,40,0.0,0,74,u,0.0
282,Giles,40,2.9,10491,3733,a,
283,Jacob,40,0.0,0,11,u,0.0
284,McCarthy,40,0.1,133,110,a,
285,McNair,40,0.1,62,85,a,100.0
286,Belloumi,51,4.5,22750,7516,a,
287,Millar,50,0.0,0,88,u,0.0
288,Dowell,45,0.3,162,610,a,
289,Crooks,44,0.5,1312,1344,a,100.0
290,Slater,45,5.4,4981,12994,a,
291,Matazo,45,0.0,13,22,i,0.0
292,Ömür,49,0.0,34,43,a,
293,Kamara,50,0.0,0,4,u,0.0
294,Zambrano,45,0.1,50,143,a,100.0
295,McBurnie,55,2.0,2929,5638,a,
296,Akintola,50,0.0,0,91,u,0.0
297,Gyabi,45,0.0,5,31,i,0.0
298,Destan,45,0.2,0,390,u,0.0
299,Burstow,45,0.0,0,79,u,0.0
340,Gelhardt,50,0.0,27,33,a,100.0
556,Targett,40,1.7,30,2932,d,75.0
563,Morita,50,0.0,4,38,i,0.0
572,Tzolakis,46,11.8,28543,5697,a,
574,Hjertø-Dahl,49,0.1,25,88,a,
576,Stroud,50,0.1,43,110,a,
585,Herrington,40,0.6,329,397,a,
586,Mendy,41,6.4,1127,19219,a,100.0
589,Gourna-Douath,50,0.0,11,27,a,
617,Cho,50,0.0,102,34,a,
632,Ansah,50,0.0,23,116,i,0.0
637,Vaz,50,0.1,573,257,a,
638,Norton-Cuffy,40,0.3,243,464,a,
642,Thomas,55,0.0,127,86,a,
645,Mouzakitis,50,0.0,21,22,a,
259,Diop,40,13.1,2131,15951,a,
267,Lukić,49,0.1,42,167,a,
300,Walton,44,0.4,351,198,a,
301,Palmer,40,4.0,1328,3323,a,
302,Button,40,0.6,623,339,a,
303,Kipré,39,0.9,1593,1049,a,
304,O'Shea,40,2.8,560,4148,a,
305,Davis,40,6.8,18151,6120,a,
306,Greaves,40,1.1,139,983,a,
307,Johnson,40,0.1,0,112,u,0.0
308,Furlong,39,0.6,2345,691,a,
309,Núñez,49,0.1,32,177,a,
310,Matusiwa,49,0.0,5,5,a,100.0
311,Burns,50,0.0,0,4,u,0.0
312,Taylor,44,0.0,34,65,i,0.0
313,Clarke,54,0.2,34,339,a,
314,Ogbene,49,0.0,0,19,u,0.0
315,Fatawu,54,0.2,38,701,s,0.0
316,Emersonn,55,3.4,14311,6102,a,100.0
317,Hirst,50,0.1,0,128,u,0.0
318,Philogene,54,0.1,9,42,a,100.0
319,Szmodics,50,0.0,0,2,u,0.0
320,Akpom,50,1.2,2013,2671,a,
321,Walle Egeli,45,3.6,5761,7532,a,
322,Al-Hamadi,50,0.1,0,110,u,0.0
323,McAteer,45,1.1,152,2009,a,
324,Mehmeti,48,0.0,13,41,a,
554,Van Oevelen,45,0.0,0,28,u,0.0
562,Maeda,53,0.2,39,580,a,
564,Scherpen,45,0.6,193,1099,a,
571,Florentino,49,0.1,17,83,a,100.0
591,Enciso,55,0.8,654,2300,a,100.0
592,Ouattara,40,0.9,210,555,a,
602,Humphreys,45,0.0,0,71,u,0.0
619,Palacios,50,0.1,223,212,a,
640,Flemming,55,0.1,299,260,a,
260,Wilson,62,1.9,20,15681,i,0.0
326,Perri,45,0.3,0,349,u,0.0
327,Bijol,50,0.7,277,1218,a,
329,Rodon,43,0.8,6,3741,i,0.0
330,Bogle,46,6.2,36837,5405,a,
331,Gudmundsson,45,0.1,110,71,a,100.0
332,Justin,45,1.5,585,2045,a,
333,Bornauw,45,0.0,0,1,u,0.0
334,Muharemović,50,4.3,6109,5708,a,
335,Stach,60,2.6,1311,6917,a,
336,Okafor,58,0.4,632,968,a,
337,Aaronson,54,0.5,57,1050,a,
338,Ampadu,54,0.9,281,1694,a,
339,Longstaff,49,0.1,36,161,a,
341,Gnonto,50,0.0,0,20,u,0.0
342,Harrison,50,0.0,0,2,u,0.0
343,James,49,0.1,60,151,a,
344,Gruev,50,0.0,14,2,a,100.0
345,Tanaka,49,0.3,658,563,a,
346,Calvert-Lewin,60,25.7,38677,36291,a,
347,Nmecha,54,0.5,610,870,a,
348,Piroe,50,0.1,0,121,u,0.0
349,Mateo Joseph,45,0.1,117,139,i,0.0
385,Trafford,50,5.4,2065,4725,a,
598,Elvedi,45,0.1,45,69,a,
603,Lienou,40,0.1,92,134,a,
604,Cresswell,45,0.1,101,243,a,
625,Cairns,40,0.2,319,180,a,
629,Zetterer,40,0.7,1098,666,a,
641,Bard,45,0.0,33,20,a,
648,Bahoya,50,0.0,34,68,a,
350,A.Becker,55,3.9,1580,3004,a,
351,Mamardashvili,49,0.1,78,148,a,
352,Woodman,40,1.0,267,619,a,
353,Pecsi,40,0.0,0,15,u,0.0
354,Jaros,40,0.0,99,59,i,0.0
355,Davies,40,0.2,91,105,a,
356,Virgil,65,16.3,3539,13471,a,
357,Frimpong,53,1.8,461,2681,a,
358,Kerkez,54,2.3,564,3284,a,
359,Gomez,49,0.0,96,28,a,100.0
360,Bradley,50,0.0,14,18,i,0.0
361,Lucky,40,0.1,94,118,a,
362,Jacquet,50,3.3,4708,3725,a,100.0
363,Leoni,40,0.0,27,51,i,0.0
364,Tsimikas,49,0.1,26,79,a,
365,Ramsay,40,0.1,0,143,u,0.0
366,Wirtz,73,6.0,616,14268,a,
367,Gakpo,72,12.7,13484,21533,a,100.0
368,Szoboszlai,70,34.2,10817,59919,a,
369,Ngumoha,57,0.5,237,1012,a,
370,Chiesa,53,0.0,6,68,i,0.0
371,Gravenberch,58,1.1,394,2118,a,
372,Mac Allister,54,1.3,1043,1961,a,
373,C.Jones,55,0.0,0,16,u,0.0
374,Endo,49,0.1,47,96,a,100.0
375,Nyoni,49,0.0,16,75,a,
376,Bajcetic,50,0.0,0,1,u,0.0
377,Munoz,65,1.0,498,2920,a,
378,McConnell,44,0.2,346,378,a,
379,Isak,91,21.9,17133,23879,a,
380,Ekitiké,74,0.1,119,237,i,0.0
381,Koumas,50,0.0,36,40,a,
382,Danns,45,0.2,1321,602,a,100.0
383,Elliott,54,0.0,0,73,u,0.0
579,Araujo,54,2.9,3489,2752,a,
627,Barcola,80,1.9,2665,4121,a,
155,Enzo,69,3.5,4018,4276,a,
237,Ndiaye,58,7.1,1933,28529,a,
384,Donnarumma,55,7.8,4392,5928,a,
386,Bettinelli,45,0.0,22,20,a,
387,O'Reilly,64,11.5,1649,14133,a,100.0
388,Guéhi,60,18.5,6995,10478,a,
389,Matheus N.,59,1.0,542,546,a,100.0
390,Rúben,55,1.9,1488,1601,a,
391,Gvardiol,57,26.2,46972,8016,a,
392,Aït-Nouri,53,0.4,166,484,a,
393,Khusanov,54,1.4,499,1513,a,
394,Alleyne,50,0.0,0,6,u,0.0
395,Lewis,44,0.2,98,267,a,
396,Vitor Reis,45,0.0,22,32,a,
397,Semenyo,84,14.6,2878,21794,a,
398,Foden,69,2.0,61,11259,s,0.0
399,Cherki,78,27.8,10985,38443,a,
400,Doku,74,0.7,132,571,d,75.0
402,Rodrigo,65,0.0,0,1,u,0.0
404,Reijnders,60,0.0,0,24,u,0.0
406,Kovačić,54,0.1,31,114,a,
407,Echeverri,49,0.0,0,16,u,0.0
408,Phillips,50,0.0,0,4,u,0.0
409,Mukasa,45,0.1,0,180,u,0.0
410,Monga,49,0.0,0,20,u,0.0
411,Haaland,156,73.4,20253,3439,a,
481,Anderson,63,4.1,2616,6424,a,100.0
587,Rulli,50,0.0,24,22,a,
616,Bouaddi,55,0.2,337,433,a,
621,McAidoo,45,0.1,77,292,a,
622,Braithwaite,40,0.2,198,353,a,
628,Allan,60,0.0,78,40,a,
653,Samba,45,0.0,105,104,a,
43,Tielemans,58,1.5,790,3041,a,100.0
131,Baleba,49,0.1,191,262,d,50.0
162,Andrey Santos,48,0.6,315,1455,a,
325,Darlow,45,0.0,29,35,a,100.0
412,Lammens,49,10.2,1445,15901,a,
413,Bayindir,45,0.0,0,6,u,0.0
414,Heaton,40,0.1,81,69,i,0.0
415,Dorgu,58,0.5,235,1214,a,
416,De Ligt,50,0.0,13,25,i,0.0
417,Dalot,49,1.7,309,2031,a,
418,Maguire,49,9.1,1098,24310,a,
419,Martinez,50,1.3,1028,1091,a,100.0
420,Yoro,48,0.5,145,491,a,
421,Heaven,44,0.3,84,391,a,
422,Mazraoui,44,0.5,216,694,a,
423,Shaw,43,8.1,250,39240,d,50.0
424,Amass,40,0.2,133,183,a,
425,Fredricson,40,0.0,0,13,u,0.0
426,B.Fernandes,120,39.7,10151,42559,a,
427,Mbeumo,79,21.3,10375,32210,a,
428,Cunha,79,5.7,1400,7624,a,
429,Rashford,70,1.6,1709,2484,a,
430,Mount,54,0.0,42,36,a,100.0
431,Amad,57,0.3,26,557,i,0.0
432,Mainoo,55,1.6,2592,2255,a,
433,Ugarte,50,0.0,9,4,i,0.0
434,J.Fletcher,49,0.0,6,15,a,
435,Lacey,49,0.1,133,78,a,
436,Collyer,50,0.0,0,18,u,0.0
437,Bendito Mantato,45,0.2,61,230,a,
438,Fletcher,44,0.3,707,539,a,
439,Šeško,70,1.8,4207,3122,a,100.0
440,Zirkzee,53,0.4,494,806,a,
441,Obi,45,1.0,0,3821,u,0.0
405,N.Gonzalez,55,0.2,74,1020,a,100.0
442,Pope,49,1.0,246,804,a,
443,Gillespie,45,0.0,13,19,a,
444,Jaouen,44,0.0,5,36,d,50.0
445,Thiaw,50,2.2,2310,2829,a,
446,Schär,49,0.2,141,298,a,100.0
447,Botman,50,0.7,1081,810,a,
448,Burn,49,0.8,24,1823,i,0.0
449,Hall,52,15.4,56105,5175,a,
450,Livramento,49,0.1,326,504,d,75.0
451,A.Murphy,40,0.1,0,81,u,0.0
453,Barnes,61,4.8,57916,3192,a,
454,Elanga,61,5.4,95,80348,i,0.0
456,J.Ramsey,49,0.3,12,1820,i,0.0
457,J.Murphy,59,0.1,242,224,a,
458,Joelinton,54,0.0,3,27,i,0.0
459,L.Miley,55,0.1,127,141,a,100.0
460,Willock,50,0.5,2620,700,a,
461,Touré,58,0.1,125,241,a,
462,Steur,49,0.1,66,120,a,
463,Woltemade,59,0.5,0,1116,u,0.0
464,Wissa,62,19.1,28204,41411,a,
465,Osula,58,0.3,31,712,i,0.0
466,Neave,45,0.5,0,1077,u,0.0
559,Bamba,49,0.1,33,132,a,
567,Horníček,50,1.5,2080,1323,a,
593,Dedić,45,2.0,83,17191,i,0.0
609,Shahar,40,0.2,0,558,u,0.0
634,Fernandez-Pardo,60,0.1,528,410,a,
659,Miley,45,0.0,476,162,a,
663,Pivas,40,0.0,29,1,a,
664,Salia,45,0.0,833,87,a,
665,Mills,45,0.0,17,0,a,
666,Thompson,45,0.0,18,4,a,
167,Delap,56,2.9,18813,7074,a,
201,Muñoz,54,5.9,3470,8406,a,
467,Sels,50,1.6,690,1637,a,
468,John,45,0.1,20,45,a,
469,N.Williams,50,9.1,4504,11105,a,
470,Morato,50,0.0,0,32,u,0.0
471,Milenković,54,1.1,20,4193,i,0.0
472,Murillo,55,2.1,2268,1881,a,100.0
473,Aina,45,2.5,463,6209,a,
474,Jair Cunha,45,0.2,69,268,a,100.0
475,Savona,45,0.0,6,7,i,0.0
476,O.Richards,40,0.2,85,203,a,
477,Abbott,40,0.1,0,230,u,0.0
478,Netz,44,0.0,20,34,a,
479,Bindon,40,0.1,0,144,u,0.0
480,Gibbs-White,80,15.9,23072,20024,a,100.0
482,Hudson-Odoi,58,0.2,91,305,a,100.0
483,Ndoye,55,0.8,278,3031,a,
484,Hutchinson,54,0.1,0,105,u,0.0
485,Bakwa,55,0.0,0,8,u,0.0
486,McAtee,55,0.1,129,274,a,
487,Dominguez,49,0.1,25,82,a,
488,I.Sangaré,49,0.4,80,959,a,100.0
489,Yates,45,1.2,179,2205,a,100.0
490,Wood,58,0.9,567,1542,a,
491,Igor Jesus,58,2.8,2674,6205,a,
493,Kalimuendo,54,0.1,64,109,a,
558,Schlager,50,0.1,85,238,a,
581,Diomande,54,0.5,430,549,a,
590,Benda,45,0.1,40,57,a,
112,Van Hecke,49,6.6,3340,8035,a,
147,Tosin,44,0.2,34,122,a,
401,Marmoush,70,2.2,3339,6916,a,
403,Sávio,65,0.7,823,2483,a,100.0
455,Tonali,53,1.9,645,5271,a,100.0
494,Vicario,45,0.1,0,216,u,0.0
495,Austin,40,1.0,632,587,a,
496,Kinsky,45,18.0,5135,37932,a,
497,Dubravka,40,17.4,8400,13187,a,
498,Senesi,58,3.7,347,6360,a,
499,Pedro Porro,54,8.2,1190,21714,d,75.0
500,Romero,50,0.1,0,89,u,0.0
502,Robertson,44,2.6,1760,4114,a,
503,Van de Ven,50,3.9,1575,5665,a,100.0
505,Spence,45,0.2,0,342,u,0.0
506,Udogie,44,0.3,116,464,a,100.0
507,Phillips,45,0.0,0,17,u,0.0
508,Davies,39,0.8,1669,913,a,
509,Byfield,40,0.1,39,69,a,
510,Rowswell,40,0.1,36,89,a,
511,Souza,40,0.2,0,268,u,0.0
